village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_non_agri_builtup,pct_barren_uncultivable,total_population,population_density_per_ha,road_connectivity_score,healthcare_access_score,drainage_quality_score,tapwater_treated,tubewell_borehole,nearest_town_dist_km,district_hq_dist_km,flood_hazard_score_FROM_MODEL1,landslide_susceptibility_score_FROM_MODEL4,buildable_area_ha_EXTERNAL_TOFILL,water_supply_capacity_lpd_EXTERNAL_TOFILL,protected_forest_wetland_overlap_EXTERNAL_TOFILL,land_ownership_status_EXTERNAL_TOFILL,land_acquisition_feasibility_EXTERNAL_TOFILL,employment_market_access_EXTERNAL_TOFILL,site_suitability_score_TARGET,estimated_carrying_capacity_TARGET,accessibility_score,final_suitability
519962,Raval,Vaghodia,22.347207,73.346467,1238.0,13.4,2.18,2702.0,2.183,3,1,1,0.0,0.0,9.0,15.0,0.41,0.627,433.3,229670.0,0,Private / Mixed,Medium,High,0.912,19498,0.10989010989010989,3.951696
519963,Sanoli,Vaghodia,22.346867,73.382726,1033.0,7.07,0.19,1202.0,1.164,1,0,1,0.0,0.0,7.0,22.0,0.439,0.615,361.5,102170.0,0,Private / Mixed,Medium,High,0.604,16267,0.14084507042253522,2.18346
519961,Nimetha,Vaghodia,22.346736,73.31377,1346.0,1.41,0.0,2328.0,1.73,2,1,1,0.0,0.0,12.0,12.0,0.3,0.637,471.1,197880.0,0,Private / Mixed,Medium,High,0.799,21199,0.08264462809917356,3.7640890000000002
519960,Jesangpura,Vaghodia,22.337236,73.288132,265.0,7.52,0.75,811.0,3.06,2,0,1,0.0,0.0,10.0,10.0,0.421,0.604,92.8,68935.0,0,Private / Mixed,Medium,High,0.686,4176,0.09900990099009901,0.6366080000000001
519978,Chipad,Vaghodia,22.331109,73.336834,478.0,5.02,1.26,944.0,1.975,2,0,1,0.0,1.0,10.0,16.0,0.468,0.658,167.3,80240.0,0,Private / Mixed,Medium,High,0.738,7528,0.09900990099009901,1.234674
519984,Gajadra,Vaghodia,22.320324,73.360103,864.0,0.0,1.51,1685.0,1.95,2,0,1,0.0,0.0,9.0,15.0,0.504,0.616,302.4,143225.0,0,Private / Mixed,Medium,High,0.731,13607,0.10989010989010989,2.210544
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,238.0,16.74,1.67,491.0,2.063,2,0,1,0.0,1.0,10.0,16.0,0.418,0.594,83.3,41735.0,0,Private / Mixed,Medium,High,0.676,3748,0.09900990099009901,0.563108
519959,Sikandarpura,Vaghodia,22.333964,73.270463,161.0,15.53,0.62,2905.0,18.043,1,0,1,0.0,0.0,7.0,7.0,0.404,0.613,56.4,246925.0,0,Private / Mixed,Medium,High,0.492,2538,0.14084507042253522,0.277488
519982,Shripore Timbi,Vaghodia,22.316,73.300323,481.0,60.5,1.66,670.0,1.393,2,0,1,0.0,0.0,6.0,6.0,0.498,0.638,168.4,56950.0,0,Private / Mixed,Medium,High,0.73,7578,0.1639344262295082,1.22932
519977,Khandha,Vaghodia,22.325434,73.374753,385.0,1.11,1.94,1128.0,2.93,2,0,1,0.0,0.0,6.0,22.0,0.55,0.616,134.8,95880.0,0,Private / Mixed,Medium,High,0.695,6066,0.1639344262295082,0.93686
519976,Nava Ajva,Vaghodia,22.323725,73.395499,639.0,6.57,2.35,869.0,1.36,2,0,1,0.0,1.0,4.0,25.0,0.53,0.605,223.6,73865.0,0,Private / Mixed,Medium,High,0.724,10062,0.24390243902439027,1.6188639999999999
519980,Bakrol,Vaghodia,22.323132,73.284063,680.0,4.71,0.88,1017.0,1.496,2,0,1,0.0,0.0,6.0,6.0,0.475,0.626,238.0,86445.0,0,Private / Mixed,Medium,High,0.74,10710,0.1639344262295082,1.7612
520006,Ropa,Vaghodia,22.267676,73.333045,173.0,8.67,2.31,633.0,3.659,0,0,1,0.0,1.0,13.0,13.0,0.548,0.596,60.6,53805.0,0,Private / Mixed,Medium,High,0.3,2727,0.07633587786259542,0.1818
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,219.0,5.02,0.0,458.0,2.091,2,0,1,0.0,1.0,11.0,18.0,0.414,0.637,76.6,38930.0,0,Private / Mixed,Medium,High,0.662,3446,0.0900900900900901,0.507092
519981,Hanumanpura,Vaghodia,22.315167,73.270079,251.0,10.36,0.0,504.0,2.008,2,0,1,0.0,0.0,6.0,6.0,0.422,0.595,87.8,42840.0,0,Private / Mixed,Medium,High,0.68,3951,0.1639344262295082,0.59704
520000,Alva,Vaghodia,22.308185,73.32646,649.0,4.48,3.4,2066.0,3.183,2,1,1,0.0,1.0,10.0,17.0,0.507,0.605,227.2,175610.0,0,Private / Mixed,Medium,High,0.732,10224,0.09900990099009901,1.663104
520001,Amodar,Vaghodia,22.298566,73.303627,335.0,7.44,1.19,1591.0,4.749,3,0,1,0.0,1.0,4.0,4.0,0.499,0.635,117.2,135235.0,0,Private / Mixed,Medium,High,0.836,5274,0.24390243902439027,0.9797919999999999
520007,Limda,Vaghodia,22.283762,73.362083,875.0,0.0,1.14,2608.0,2.981,3,1,1,0.0,1.0,5.0,15.0,0.567,0.564,306.2,221680.0,0,Private / Mixed,Medium,High,0.867,13779,0.19607843137254904,2.6547539999999996
519999,Kamlapura,Vaghodia,22.287513,73.334125,289.0,1.73,1.38,433.0,1.498,2,0,1,0.0,0.0,10.0,25.0,0.433,0.595,101.1,36805.0,0,Private / Mixed,Medium,High,0.694,4549,0.09900990099009901,0.701634
519998,Dattapura,Vaghodia,22.290134,73.350391,131.0,9.35,0.72,40.0,0.305,1,0,0,0.0,0.0,6.0,14.0,0.486,0.594,45.8,3400.0,0,Private / Mixed,Medium,High,0.452,2061,0.1639344262295082,0.20701599999999998
520003,Pipaliya,Vaghodia,22.286007,73.31567,634.0,5.05,1.89,1320.0,2.082,3,1,1,0.0,0.0,8.0,18.0,0.489,0.583,221.9,112200.0,0,Private / Mixed,Medium,High,0.891,9985,0.1234567901234568,1.9771290000000001
520002,Pavlepur,Vaghodia,22.284299,73.289908,668.0,4.63,4.19,1313.0,1.966,3,0,1,0.0,0.0,4.0,4.0,0.49,0.594,233.8,111605.0,0,Private / Mixed,Medium,High,0.889,10521,0.24390243902439027,2.078482
520008,Madheli,Vaghodia,22.265344,73.374207,877.0,4.45,1.82,2057.0,2.345,3,0,1,0.0,1.0,8.0,18.0,0.463,0.586,307.0,174845.0,0,Private / Mixed,Medium,High,0.9,13815,0.1234567901234568,2.763
520004,Umarva,Vaghodia,22.269155,73.310472,660.0,2.73,2.12,1090.0,1.652,1,1,1,0.0,1.0,9.0,9.0,0.473,0.615,231.0,92650.0,0,Private / Mixed,Medium,High,0.592,10395,0.10989010989010989,1.3675199999999998
520005,Mastupura,Vaghodia,22.258596,73.318803,236.0,8.02,2.53,487.0,2.064,2,0,1,0.0,1.0,13.0,13.0,0.534,0.596,82.6,41395.0,0,Private / Mixed,Medium,High,0.634,3716,0.07633587786259542,0.5236839999999999
520019,Falod,Vaghodia,22.251891,73.393337,370.0,5.95,2.7,1903.0,5.143,2,0,1,0.0,1.0,8.0,30.0,0.529,0.629,129.5,161755.0,0,Private / Mixed,Medium,High,0.693,5827,0.1234567901234568,0.897435
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.488,0.563,0.0,0.0,0,Private / Mixed,Medium,High,0.265,0,10.0,0.0
519906,Nandesari,Vadodara Rural,22.41435,73.095614,0.0,3.5549999999999997,2.8899999999999997,8290.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.708,0.286,0.0,704650.0,0,Private / Mixed,Medium,High,0.229,0,10.0,0.0
519909,Bajwa,Vadodara Rural,22.366252,73.140935,0.0,3.5549999999999997,2.8899999999999997,9611.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.756,0.286,0.0,816935.0,0,Private / Mixed,Medium,High,0.213,0,10.0,0.0
519907,Ranoli,Vadodara Rural,22.398552,73.131306,0.0,3.5549999999999997,2.8899999999999997,11726.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.645,0.286,0.0,996710.0,0,Private / Mixed,Medium,High,0.251,0,10.0,0.0
519908,Karachiya,Vadodara Rural,22.379471,73.131637,0.0,3.5549999999999997,2.8899999999999997,7103.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.751,0.286,0.0,603755.0,0,Private / Mixed,Medium,High,0.214,0,10.0,0.0
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,0.0,3.5549999999999997,2.8899999999999997,3417.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.438,0.639,0.0,290445.0,0,Private / Mixed,Medium,High,0.271,0,10.0,0.0
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,0.0,3.5549999999999997,2.8899999999999997,3679.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.543,0.587,0.0,312715.0,0,Private / Mixed,Medium,High,0.242,0,10.0,0.0
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,0.0,3.5549999999999997,2.8899999999999997,2242.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.72,0.286,0.0,190570.0,0,Private / Mixed,Medium,High,0.225,0,10.0,0.0
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,0.0,3.5549999999999997,2.8899999999999997,1951.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.687,0.286,0.0,165835.0,0,Private / Mixed,Medium,High,0.237,0,10.0,0.0
519911,Undera,Vadodara Rural,22.343372,73.137039,0.0,3.5549999999999997,2.8899999999999997,16902.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.751,0.286,0.0,1436670.0,0,Private / Mixed,Medium,High,0.214,0,10.0,0.0
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.668,0.286,0.0,0.0,0,Private / Mixed,Medium,High,0.243,0,10.0,0.0
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.756,0.286,0.0,0.0,0,Private / Mixed,Medium,High,0.213,0,10.0,0.0
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.738,0.286,0.0,0.0,0,Private / Mixed,Medium,High,0.219,0,10.0,0.0
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.514,0.638,0.0,0.0,0,Private / Mixed,Medium,High,0.244,0,10.0,0.0
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.537,0.608,0.0,0.0,0,Private / Mixed,Medium,High,0.241,0,10.0,0.0
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.49,0.629,0.0,0.0,0,Private / Mixed,Medium,High,0.254,0,10.0,0.0
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.457,0.586,0.0,0.0,0,Private / Mixed,Medium,High,0.272,0,10.0,0.0
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.736,0.286,0.0,0.0,0,Private / Mixed,Medium,High,0.22,0,10.0,0.0
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,0.0,3.5549999999999997,2.8899999999999997,4929.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.532,0.596,0.0,418965.0,0,Private / Mixed,Medium,High,0.244,0,10.0,0.0
520022,Jarod CT,Vaghodia,22.429672,73.332882,0.0,3.5549999999999997,2.8899999999999997,7200.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.472,0.613,0.0,612000.0,0,Private / Mixed,Medium,High,0.263,0,10.0,0.0
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,0.0,3.5549999999999997,2.8899999999999997,16604.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.683,0.286,0.0,1411340.0,0,Private / Mixed,Medium,High,0.238,0,10.0,0.0
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,0.0,3.5549999999999997,2.8899999999999997,248.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.481,0.615,0.0,21080.0,0,Private / Mixed,Medium,High,0.259,0,10.0,0.0
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.445,0.574,0.0,0.0,0,Private / Mixed,Medium,High,0.278,0,10.0,0.0
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.552,0.577,0.0,0.0,0,Private / Mixed,Medium,High,0.24,0,10.0,0.0
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.601,0.286,0.0,0.0,0,Private / Mixed,Medium,High,0.267,0,10.0,0.0
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.455,0.564,0.0,0.0,0,Private / Mixed,Medium,High,0.276,0,10.0,0.0
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,3.5549999999999997,2.8899999999999997,0.0,2.3600000000000003,0,0,0,0.0,1.0,0.0,35.0,0.35,0.607,0.0,0.0,0,Private / Mixed,Medium,High,0.306,0,10.0,0.0
520943,Bamboj,Dabhoi,22.211975,73.457983,695.0,0.0,4.6,1331.0,1.915,2,0,0,0.0,1.0,20.0,55.0,0.502,0.59,233.8,113135.0,0,Private / Mixed,Medium,Moderate,0.736,10521,0.04975124378109452,1.7207679999999999
520945,Lunadra,Dabhoi,22.206681,73.479518,241.0,4.96,0.0,245.0,1.017,2,0,1,0.0,1.0,17.0,45.0,0.54,0.608,80.2,20825.0,0,Private / Mixed,Medium,Moderate,0.627,3609,0.05847953216374269,0.502854
520942,Naranpura,Dabhoi,22.204176,73.42546,105.0,0.0,11.43,180.0,1.714,2,0,0,0.0,1.0,7.0,35.0,0.524,0.615,36.8,15300.0,0,Private / Mixed,Medium,High,0.573,1655,0.14084507042253522,0.21086399999999997
520946,Simaliya,Dabhoi,22.19153,73.482411,980.0,0.0,2.14,3180.0,3.245,3,1,0,0.0,1.0,12.0,47.0,0.444,0.577,301.7,270300.0,0,Private / Mixed,Medium,High,0.908,13576,0.08264462809917356,2.739436
520947,Sunvalja,Dabhoi,22.193872,73.456124,258.0,0.0,3.1,492.0,1.907,2,0,0,0.0,1.0,7.0,45.0,0.477,0.61,86.5,41820.0,0,Private / Mixed,Medium,High,0.657,3892,0.14084507042253522,0.5683050000000001
520941,Karalipura,Dabhoi,22.196452,73.417099,120.0,6.67,2.5,306.0,2.55,2,0,0,0.0,1.0,10.0,46.0,0.514,0.605,42.0,26010.0,0,Private / Mixed,Medium,High,0.585,1890,0.09900990099009901,0.2457
520948,Dangiwada,Dabhoi,22.186472,73.434297,481.0,0.0,4.57,737.0,1.532,2,0,2,0.0,1.0,7.0,32.0,0.47,0.569,161.0,62645.0,0,Private / Mixed,Medium,High,0.75,7245,0.14084507042253522,1.2075
520965,Gopalpura,Dabhoi,22.169907,73.49663,462.0,0.0,0.0,517.0,1.119,3,0,2,0.0,1.0,14.0,42.0,0.562,0.286,161.7,43945.0,0,Private / Mixed,Medium,High,0.91,7276,0.07092198581560284,1.4714699999999998
520950,Vasaipura,Dabhoi,22.178906,73.405451,177.0,0.0,5.08,534.0,3.017,3,0,0,0.0,1.0,6.0,37.0,0.521,0.587,58.1,45390.0,0,Private / Mixed,Medium,High,0.757,2614,0.1639344262295082,0.439817
520949,Pragpura,Dabhoi,22.180934,73.423394,256.0,0.0,3.89,425.0,1.66,2,1,1,0.0,1.0,7.0,35.0,0.499,0.58,85.1,36125.0,0,Private / Mixed,Medium,High,0.652,3829,0.14084507042253522,0.554852
520964,Akotadar,Dabhoi,22.17537,73.463987,605.0,0.0,15.21,1395.0,2.306,2,0,2,0.0,1.0,8.0,44.0,0.534,0.574,211.8,118575.0,0,Government Revenue Land,High,High,0.727,9531,0.1234567901234568,1.539786
520963,Pansoli,Dabhoi,22.166243,73.452333,769.0,0.0,5.45,2213.0,2.878,3,0,2,0.0,0.0,9.0,40.0,0.55,0.584,269.2,188105.0,0,Private / Mixed,Medium,High,0.87,12114,0.10989010989010989,2.34204
520962,Morpura,Dabhoi,22.16282,73.420509,80.0,0.0,3.8,492.0,6.15,2,0,0,0.0,1.0,5.0,30.0,0.502,0.562,25.9,41820.0,0,Private / Mixed,Medium,High,0.575,1165,0.19607843137254904,0.14892499999999997
520966,Vadhvana,Dabhoi,22.150349,73.491283,778.0,0.0,34.19,1357.0,1.744,1,1,1,0.0,1.0,8.0,46.0,0.368,0.595,272.3,115345.0,0,Government Revenue Land,High,High,0.632,12253,0.1234567901234568,1.720936
520967,Samsherpura,Dabhoi,22.150824,73.481159,97.0,0.0,12.37,383.0,3.948,1,0,0,0.0,1.0,7.0,46.0,0.397,0.597,33.9,32555.0,0,Private / Mixed,Medium,High,0.467,1525,0.14084507042253522,0.158313
520968,Kukad,Dabhoi,22.143096,73.46806,597.0,0.0,1.68,1501.0,2.514,2,0,0,0.0,1.0,4.0,35.0,0.365,0.579,186.6,127585.0,0,Private / Mixed,Medium,High,0.785,8397,0.24390243902439027,1.46481
520969,Timbi,Dabhoi,22.15226,73.418344,244.0,0.0,4.1,1001.0,4.102,3,0,1,0.0,1.0,3.0,40.0,0.467,0.565,85.4,85085.0,0,Private / Mixed,Medium,High,0.816,3843,0.3225806451612903,0.696864
520970,Tarsana,Dabhoi,22.143425,73.407585,432.0,4.86,5.09,1108.0,2.565,3,0,2,0.0,1.0,3.0,30.0,0.476,0.585,151.2,94180.0,0,Private / Mixed,Medium,High,0.896,6803,0.3225806451612903,1.354752
520944,Amreshwar,Dabhoi,22.227089,73.472862,574.0,0.0,2.61,788.0,1.373,2,1,0,0.0,1.0,17.0,50.0,0.501,0.611,194.3,66980.0,0,Private / Mixed,Medium,Moderate,0.733,8743,0.05847953216374269,1.424219
519975,Madodhar,Vaghodia,22.324726,73.419003,918.0,0.44,10.24,4634.0,5.048,3,0,1,0.0,1.0,2.0,20.0,0.538,0.614,321.3,393890.0,0,Private / Mixed,Medium,High,0.87,14458,0.47619047619047616,2.79531
519974,Sangadol,Vaghodia,22.317903,73.442354,991.0,4.24,1.06,2626.0,2.65,2,1,1,0.0,1.0,5.0,25.0,0.462,0.595,346.8,223210.0,0,Private / Mixed,Medium,High,0.749,15606,0.19607843137254904,2.5975319999999997
519971,Chipat,Vaghodia,22.326852,73.514534,97.0,1.03,11.34,408.0,4.206,2,0,1,0.0,0.0,13.0,35.0,0.404,0.573,33.9,34680.0,0,Private / Mixed,Medium,High,0.618,1525,0.07633587786259542,0.209502
520012,Kachhota,Vaghodia,22.265121,73.51416,295.0,4.75,0.0,263.0,0.892,2,0,1,0.0,1.0,14.0,34.0,0.471,0.641,103.2,22355.0,0,Private / Mixed,Medium,High,0.677,4644,0.07092198581560284,0.6986640000000002
519988,Vedpur,Vaghodia,22.312013,73.529351,831.0,0.84,7.45,1603.0,1.929,2,1,1,0.0,1.0,16.0,40.0,0.414,0.534,211.5,136255.0,0,Private / Mixed,Medium,Moderate,0.775,9517,0.06211180124223602,1.639125
519986,Ghodadra,Vaghodia,22.305494,73.459221,552.0,1.08,9.76,1564.0,2.833,2,0,1,0.0,1.0,5.0,28.0,0.489,0.627,193.2,132940.0,0,Private / Mixed,Medium,High,0.735,8694,0.19607843137254904,1.4200199999999998
519987,Asha,Vaghodia,22.308156,73.496906,231.0,1.74,1.74,336.0,1.455,2,0,1,0.0,1.0,10.0,22.0,0.454,0.564,70.3,28560.0,0,Private / Mixed,Medium,High,0.65,3163,0.09900990099009901,0.45695
519989,Moti Manekpur,Vaghodia,22.298435,73.531655,626.0,16.27,0.0,806.0,1.288,2,0,1,0.0,1.0,18.0,42.0,0.486,0.569,212.5,68510.0,0,Private / Mixed,Medium,Moderate,0.745,9562,0.055248618784530384,1.583125
519993,Vasvel,Vaghodia,22.296555,73.472661,810.0,3.33,2.59,1880.0,2.321,2,1,1,0.0,1.0,6.0,25.0,0.444,0.595,283.5,159800.0,0,Private / Mixed,Medium,High,0.755,12757,0.1639344262295082,2.140425
519992,Saidal,Vaghodia,22.286926,73.50285,924.0,13.53,0.0,1792.0,1.939,2,0,1,0.0,1.0,11.0,32.0,0.388,0.583,272.7,152320.0,0,Private / Mixed,Medium,High,0.777,12271,0.0900900900900901,2.118879
519985,Timbi,Vaghodia,22.299284,73.418253,185.0,9.73,0.54,685.0,3.703,3,0,1,0.0,1.0,2.0,22.0,0.466,0.616,64.8,58225.0,0,Private / Mixed,Medium,High,0.781,2916,0.47619047619047616,0.506088
519996,Dankheda,Vaghodia,22.286677,73.436341,230.0,2.61,10.43,794.0,3.452,3,0,1,0.0,0.0,12.0,22.0,0.535,0.609,80.5,67490.0,0,Private / Mixed,Medium,High,0.779,3622,0.08264462809917356,0.6270950000000001
519990,Nani Manekpur,Vaghodia,22.288167,73.543629,57.0,8.77,0.0,207.0,3.632,2,0,1,0.0,1.0,18.0,48.0,0.528,0.638,20.0,17595.0,0,Private / Mixed,Medium,Moderate,0.546,900,0.055248618784530384,0.10920000000000002
519997,Tavra,Vaghodia,22.286469,73.417679,462.0,4.98,1.73,1427.0,3.089,2,0,1,0.0,1.0,2.0,22.0,0.477,0.616,161.7,121295.0,0,Private / Mixed,Medium,High,0.741,7276,0.47619047619047616,1.1981969999999997
519994,Chandpur,Vaghodia,22.285523,73.475938,341.0,0.94,0.94,378.0,1.109,2,0,1,0.0,0.0,12.0,29.0,0.358,0.631,119.4,32130.0,0,Private / Mixed,Medium,High,0.739,5373,0.08264462809917356,0.8823660000000001
520013,Rustampura,Vaghodia,22.276456,73.536888,214.0,0.47,13.15,1460.0,6.822,2,1,1,0.0,0.0,16.0,40.0,0.516,0.627,74.9,124100.0,0,Private / Mixed,Medium,Moderate,0.625,3370,0.06211180124223602,0.468125
519995,Ambali,Vaghodia,22.278101,73.446408,386.0,3.54,5.99,934.0,2.42,3,0,1,0.0,0.0,9.0,24.0,0.503,0.614,135.1,79390.0,0,Private / Mixed,Medium,High,0.862,6079,0.10989010989010989,1.1645619999999999
520010,Gugalpur,Vaghodia,22.267272,73.467115,413.0,4.84,13.8,448.0,1.085,3,1,1,0.0,0.0,7.0,27.0,0.389,0.618,144.5,38080.0,0,Private / Mixed,Medium,High,0.914,6502,0.14084507042253522,1.3207300000000002
520009,Vejalpur,Vaghodia,22.27193,73.405579,422.0,7.36,1.9,1589.0,3.765,1,0,1,0.0,0.0,5.0,25.0,0.492,0.606,147.7,135065.0,0,Private / Mixed,Medium,High,0.584,6646,0.19607843137254904,0.8625679999999999
520011,Khervadi,Vaghodia,22.262781,73.483262,531.0,7.17,0.75,1207.0,2.273,3,1,1,0.0,1.0,10.0,30.0,0.438,0.629,185.8,102595.0,0,Private / Mixed,Medium,High,0.902,8361,0.09900990099009901,1.6759160000000002
520018,Vyara,Vaghodia,22.252538,73.422919,2272.0,0.22,10.33,4994.0,2.198,2,0,1,0.0,1.0,7.0,30.0,0.447,0.604,795.2,424490.0,0,Private / Mixed,Medium,High,0.753,35784,0.14084507042253522,5.987856000000001
520014,Ghoda,Vaghodia,22.264944,73.528892,218.0,12.39,0.0,554.0,2.541,2,0,1,0.0,0.0,17.0,41.0,0.549,0.661,76.3,47090.0,0,Private / Mixed,Medium,Moderate,0.61,3433,0.05847953216374269,0.46543
520015,Nurpuri,Vaghodia,22.255319,73.516521,276.0,1.09,0.0,356.0,1.29,3,0,1,0.0,1.0,20.0,38.0,0.518,0.619,96.6,30260.0,0,Private / Mixed,Medium,Moderate,0.805,4347,0.04975124378109452,0.77763
520016,Tarsva,Vaghodia,22.247893,73.482445,1104.0,3.8,1.54,1537.0,1.392,3,0,1,0.0,1.0,13.0,35.0,0.508,0.618,386.4,130645.0,0,Private / Mixed,Medium,High,0.88,17388,0.07633587786259542,3.40032
520017,Jambuwada,Vaghodia,22.235421,73.446638,719.0,6.95,2.78,1233.0,1.715,2,0,1,0.0,1.0,11.0,29.0,0.508,0.617,251.6,104805.0,0,Private / Mixed,Medium,High,0.73,11322,0.0900900900900901,1.8366799999999999
520020,Antoli,Vaghodia,22.221961,73.417043,577.0,5.02,5.88,1292.0,2.239,2,0,1,0.0,1.0,15.0,32.0,0.484,0.584,202.0,109820.0,0,Private / Mixed,Medium,Moderate,0.743,9090,0.06622516556291391,1.50086
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,607.0,2.81,5.61,1336.0,2.201,2,1,1,0.0,1.0,12.0,32.0,0.528,0.584,212.4,113560.0,0,Private / Mixed,Medium,High,0.728,9558,0.08264462809917356,1.5462719999999999
519991,Koba,Vaghodia,22.284556,73.521797,307.0,3.9,0.0,0.0,0.0,0,0,0,0.0,1.0,15.0,39.0,0.367,0.54,46.4,0.0,1,Private / Mixed,Medium,Moderate,0.352,2088,0.06622516556291391,0.163328
519940,Adiran,Vaghodia,22.436866,73.411595,772.0,6.23,2.33,2423.0,3.139,1,0,1,0.0,0.0,18.0,24.0,0.542,0.594,270.2,205955.0,0,Private / Mixed,Medium,Moderate,0.571,12159,0.055248618784530384,1.5428419999999996
519955,Navgam,Vaghodia,22.407331,73.435575,407.0,4.17,19.61,1353.0,3.324,3,0,1,0.0,0.0,20.0,26.0,0.473,0.603,142.4,115005.0,0,Government Revenue Land,High,Moderate,0.884,6408,0.04975124378109452,1.2588160000000002
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,2948.0,64.98,0.31,3574.0,1.212,2,1,1,0.0,1.0,20.0,28.0,0.489,0.593,1031.8,303790.0,0,Private / Mixed,Medium,Moderate,0.74,46431,0.04975124378109452,7.635319999999999
519956,Gutal,Vaghodia,22.373695,73.447886,1707.0,3.93,2.28,3767.0,2.207,3,1,1,0.0,0.0,9.0,29.0,0.501,0.596,597.4,320195.0,0,Private / Mixed,Medium,High,0.885,26883,0.10989010989010989,5.286989999999999
519964,Juna Rampura,Vaghodia,22.3582,73.410424,309.0,0.0,3.56,1280.0,4.142,2,0,1,0.0,1.0,8.0,23.0,0.413,0.647,108.2,108800.0,0,Private / Mixed,Medium,High,0.703,4869,0.1234567901234568,0.7606459999999999
519967,Dundelav,Vaghodia,22.347733,73.465353,224.0,12.56,4.93,599.0,2.674,2,0,1,0.0,0.0,9.0,29.0,0.513,0.613,78.4,50915.0,0,Private / Mixed,Medium,High,0.633,3528,0.10989010989010989,0.49627200000000005
519973,Goraj,Vaghodia,22.332591,73.47929,1429.0,1.89,7.07,5093.0,3.564,2,1,1,0.0,0.0,10.0,30.0,0.535,0.617,500.2,432905.0,0,Private / Mixed,Medium,High,0.72,22509,0.09900990099009901,3.60144
